,TOP,MIDDLE,ADC,SUPPORT,JUNGLE,TEAM
3952,80.0,50.0,66.67,100.0,63.46,1
3953,50.79,50.0,54.55,54.55,50.0,1
3954,50.0,71.43,68.97,38.1,100.0,1
3955,52.14,80.0,33.33,50.0,16.67,1
3956,0.0,44.44,40.0,50.0,0.0,1
3957,60.0,47.17,43.75,35.71,52.84,1
3958,50.0,50.0,51.52,0.0,80.0,1
3959,51.56,0.0,33.33,50.0,53.85,1
3960,100.0,75.0,63.64,41.67,47.06,1
3961,44.44,0.0,33.33,41.67,47.06,1
3962,40.0,83.33,55.56,100.0,61.7,1
3963,50.0,40.0,0.0,26.92,33.33,1
3964,54.29,0.0,47.83,25.0,50.0,1
3965,18.18,33.33,0.0,50.0,0.0,1
3966,42.86,50.0,63.64,33.33,56.52,1
3967,52.94,83.33,0.0,16.67,36.36,1
3968,39.13,71.43,42.86,25.0,48.86,1
3969,25.0,0.0,40.0,47.73,50.0,1
3970,50.0,60.87,100.0,50.0,35.71,1
3971,46.43,0.0,33.33,0.0,37.5,1
3972,0.0,55.56,50.0,75.0,0.0,1
3973,50.0,0.0,50.0,0.0,50.0,1
3974,71.15,57.14,100.0,56.14,55.56,1
3975,50.0,33.33,59.15,38.46,57.69,1
3976,63.64,50.0,33.33,44.0,62.5,1
3977,100.0,66.67,100.0,50.0,70.0,1
3978,100.0,100.0,66.67,63.16,100.0,1
3979,50.0,25.0,50.0,36.36,35.71,1
3980,20.0,59.09,49.18,0.0,25.0,1
3981,60.0,52.0,50.0,36.36,56.52,1
3982,71.15,100.0,66.67,66.67,80.0,1
3983,100.0,100.0,27.27,43.33,58.33,1
3984,0.0,25.0,0.0,0.0,40.0,1
3985,60.0,42.86,33.33,50.0,63.41,1
3986,69.57,54.4,51.85,56.52,55.56,1
3987,50.0,69.23,56.25,58.33,50.0,1
3988,50.0,42.86,64.71,33.33,100.0,1
3989,12.5,66.67,52.78,0.0,100.0,1
3990,37.5,100.0,46.67,52.94,66.67,1
3991,72.41,100.0,45.0,70.0,42.11,1
3992,80.0,53.7,60.53,61.54,50.0,1
3993,55.17,43.9,62.63,44.9,56.14,1
3994,72.41,100.0,53.85,50.0,54.55,1
3995,28.57,53.45,43.14,37.5,49.72,1
3996,52.54,63.64,48.28,33.33,66.67,1
3997,0.0,55.93,0.0,0.0,57.14,1
3998,12.5,50.0,47.06,53.19,42.86,1
3999,55.84,0.0,25.0,25.0,72.22,1
4000,44.16,87.5,54.9,57.69,46.88,1
4001,100.0,50.0,37.5,50.0,100.0,1
4002,87.5,50.0,74.07,83.33,57.14,1
4003,55.56,75.0,50.0,0.0,0.0,1
4004,50.79,50.0,55.56,54.55,0.0,1
4005,0.0,25.0,0.0,47.62,33.33,1
4006,33.33,46.15,37.5,100.0,50.0,1
4007,44.83,54.72,57.14,57.89,54.7,1
4008,0.0,40.0,50.0,44.78,54.7,1
4009,48.89,0.0,14.29,50.0,60.0,1
4010,47.83,70.0,56.25,63.16,75.0,1
4011,75.0,45.24,100.0,38.71,65.22,1
4012,0.0,20.0,50.0,37.5,0.0,1
4013,57.14,33.33,40.0,46.67,75.0,1
4014,72.73,56.25,57.14,0.0,50.0,1
4015,37.5,50.0,33.33,0.0,66.67,1
4016,31.58,31.25,51.22,45.16,57.89,1
4017,68.85,51.59,53.33,62.5,100.0,1
4018,55.56,0.0,68.75,57.69,50.0,1
4019,41.67,50.0,50.0,33.33,47.83,1
4020,55.56,100.0,37.5,100.0,50.0,1
4021,63.64,62.5,100.0,66.67,52.17,1
4022,65.91,42.31,100.0,100.0,63.64,1
4023,62.07,50.0,75.0,100.0,75.0,1
4024,50.0,53.12,55.56,42.31,50.0,1
4025,36.36,0.0,0.0,0.0,28.57,1
4026,50.0,35.14,47.06,57.14,50.0,1
4027,35.71,55.36,0.0,46.97,50.0,1
4028,44.44,0.0,57.5,54.55,25.0,1
4029,50.0,41.67,42.86,75.0,55.56,1
4030,50.0,75.0,44.44,100.0,38.46,1
4031,55.56,58.7,22.73,53.66,50.0,1
4032,75.0,100.0,22.22,69.23,100.0,1
4033,59.52,75.0,37.5,50.0,100.0,1
4034,33.33,50.0,0.0,25.0,50.0,1
4035,40.0,77.78,37.5,75.0,0.0,1
4036,0.0,0.0,55.1,66.67,0.0,1
4037,50.0,100.0,54.55,100.0,50.0,1
4038,50.0,60.47,100.0,49.04,60.0,1
4039,50.0,66.67,54.55,100.0,50.0,1
4040,50.0,68.75,0.0,40.0,20.0,1
4041,66.67,75.0,60.0,50.0,40.0,1
4042,64.86,61.11,0.0,45.83,53.1,1
4043,42.86,50.0,52.63,73.08,25.0,1
4044,0.0,55.56,50.0,48.28,35.71,1
4045,50.0,61.54,0.0,30.0,60.0,1
4046,25.0,40.0,30.77,50.0,0.0,1
4047,68.85,45.71,41.67,42.86,100.0,1
4048,47.37,0.0,0.0,50.0,33.33,1
4049,33.33,33.33,46.15,44.12,40.0,1
4050,100.0,75.0,33.33,48.78,53.33,1
4051,53.19,55.26,53.7,100.0,50.0,1
4052,50.0,0.0,0.0,52.29,61.11,1
4053,56.0,100.0,45.45,100.0,100.0,1
4054,50.0,50.0,100.0,50.0,33.33,1
4055,51.08,54.17,87.5,50.0,75.0,1
4056,25.0,67.74,40.43,0.0,71.43,1
4057,64.29,100.0,100.0,100.0,100.0,1
4058,50.0,100.0,75.0,43.48,61.11,1
4059,50.0,100.0,46.67,47.62,55.56,1
4060,33.33,0.0,60.0,66.67,40.0,1
4061,50.0,41.67,42.86,47.83,50.0,1
4062,66.67,60.0,52.84,61.54,25.0,1
4063,87.5,100.0,70.83,52.17,50.0,1
4064,52.33,50.0,55.56,0.0,40.0,1
4065,83.33,60.0,63.64,33.33,50.0,1
4066,58.54,52.94,70.0,67.57,55.56,1
4067,50.8,62.5,65.12,57.14,54.55,1
4068,50.0,46.15,72.0,62.5,43.9,1
4069,71.43,50.0,100.0,100.0,59.49,1
4070,55.56,47.62,43.75,51.92,50.0,1
4071,50.0,66.67,53.7,0.0,42.86,1
4072,53.45,50.0,40.0,41.18,80.0,1
4073,72.73,58.82,53.45,66.67,55.77,1
4074,100.0,50.0,100.0,100.0,50.0,1
4075,37.5,74.07,70.83,50.0,50.0,1
4076,22.22,59.09,62.5,50.0,0.0,1
4077,40.0,0.0,58.33,0.0,0.0,1
4078,0.0,42.86,50.0,46.15,50.0,1
4079,20.0,50.0,50.0,54.55,45.0,1
4080,50.0,53.12,20.0,0.0,40.0,1
4081,22.22,37.93,33.33,80.0,50.0,1
4082,61.9,41.43,100.0,62.07,66.67,1
4083,50.0,0.0,28.57,50.0,0.0,1
4084,60.0,51.72,67.02,61.54,40.0,1
4085,37.5,66.67,45.45,59.46,48.39,1
4086,50.0,100.0,66.67,71.43,100.0,1
4087,0.0,48.48,37.5,55.0,35.71,1
4088,60.0,55.81,33.33,40.91,66.67,1
4089,66.67,33.33,44.44,100.0,100.0,1
4090,55.56,85.71,53.33,59.52,100.0,1
4091,83.33,0.0,33.33,38.1,50.0,1
4092,66.67,50.0,55.56,50.0,100.0,1
4093,64.0,100.0,35.29,63.64,57.89,1
4094,58.33,78.57,55.56,40.0,88.89,1
4095,37.5,0.0,50.0,46.15,48.39,1
4096,53.45,46.0,0.0,0.0,37.5,1
4097,66.67,66.67,50.0,100.0,62.5,1
4098,100.0,59.15,75.0,38.89,75.0,1
4099,66.67,51.39,50.0,66.67,0.0,1
4100,50.0,57.14,54.55,47.62,50.0,1
4101,50.0,40.0,63.64,100.0,64.37,1
4102,100.0,50.0,40.0,66.67,100.0,1
4103,29.41,47.37,66.67,52.63,25.0,1
4104,60.0,0.0,40.0,53.85,42.86,1
4105,14.29,66.67,75.0,51.61,33.33,1
4106,59.05,0.0,100.0,45.95,85.71,1
4107,100.0,100.0,44.44,75.0,46.15,1
4108,33.33,72.22,100.0,60.87,50.68,1
4109,72.22,45.61,50.0,33.33,33.33,1
4110,33.33,40.0,83.33,58.82,0.0,1
4111,60.0,45.0,31.25,0.0,50.0,1
4112,53.45,45.0,60.0,75.0,100.0,1
4113,100.0,33.33,60.0,50.0,72.73,1
4114,57.14,85.71,37.5,0.0,37.5,1
4115,51.95,64.29,56.72,60.58,14.29,1
4116,0.0,50.0,33.33,0.0,0.0,1
4117,0.0,25.0,37.5,0.0,33.33,1
4118,45.45,100.0,50.0,45.0,100.0,1
4119,0.0,0.0,56.41,0.0,66.67,1
4120,50.0,75.0,53.85,100.0,49.53,1
4121,0.0,36.36,40.0,57.14,66.67,1
4122,25.0,0.0,0.0,59.26,33.33,1
4123,50.0,57.89,52.79,60.0,62.5,1
4124,33.33,40.0,36.36,0.0,0.0,1
4125,50.0,72.73,0.0,25.0,0.0,1
4126,0.0,0.0,20.0,60.47,0.0,1
4127,53.85,47.56,51.85,100.0,100.0,1
4128,50.0,0.0,37.5,44.44,0.0,1
4129,50.0,60.0,53.33,83.33,50.0,1
4130,42.22,83.33,56.35,57.14,53.33,1
4131,20.0,20.0,57.14,66.67,0.0,1
4132,54.55,62.5,58.33,64.29,28.57,1
4133,62.5,66.67,45.24,100.0,100.0,1
4134,42.22,55.0,80.0,50.0,63.64,1
4135,50.0,33.33,0.0,50.0,55.56,1
4136,0.0,65.38,33.33,50.0,20.0,1
4137,100.0,83.33,100.0,60.0,50.0,1
4138,56.86,100.0,50.0,44.44,34.78,1
4139,50.0,50.0,100.0,58.33,40.0,1
4140,100.0,42.86,100.0,50.0,77.78,1
4141,25.0,80.0,50.0,0.0,25.0,1
4142,39.13,33.33,0.0,66.67,0.0,1
4143,16.67,51.85,50.0,66.67,50.0,1
4144,52.24,25.0,63.64,33.33,0.0,1
4145,50.79,100.0,66.67,100.0,57.14,1
4146,66.67,60.0,63.64,44.44,0.0,1
4147,50.0,48.15,50.0,50.0,53.33,1
4148,44.44,47.46,55.56,33.33,63.16,1
4149,77.78,40.0,72.41,53.12,33.33,1
4150,55.0,54.17,50.0,100.0,58.18,1
4151,50.0,44.44,0.0,33.33,0.0,1
4152,100.0,50.0,57.14,80.0,85.71,1
4153,50.0,25.0,35.48,58.33,20.0,1
4154,100.0,100.0,56.49,50.0,55.56,1
4155,0.0,0.0,50.0,70.0,42.86,1
4156,76.92,67.14,66.67,100.0,44.19,1
4157,50.0,100.0,69.57,100.0,62.5,1
4158,0.0,33.33,60.0,28.57,0.0,1
4159,57.89,0.0,54.79,0.0,40.0,1
4160,0.0,0.0,50.0,54.55,62.5,1
4161,52.63,25.0,55.56,44.44,0.0,1
4162,52.63,46.34,66.67,0.0,0.0,1
4163,0.0,28.57,0.0,0.0,0.0,1
4164,100.0,75.0,66.67,48.33,75.0,1
4165,62.5,61.47,55.56,44.44,100.0,1
4166,66.67,75.0,46.67,60.0,45.3,1
4167,61.54,58.82,25.0,100.0,0.0,1
4168,72.09,28.57,47.06,53.06,61.65,1
4169,60.66,68.42,40.0,59.29,0.0,1
4170,40.54,38.46,40.0,60.0,0.0,1
4171,50.0,0.0,40.0,53.98,0.0,1
4172,47.62,37.5,44.0,0.0,52.94,1
4173,100.0,59.48,50.0,37.5,46.67,1
4174,0.0,53.85,51.04,50.0,40.0,1
4175,66.67,0.0,53.85,50.0,55.56,1
4176,50.0,66.67,100.0,60.0,83.33,1
4177,100.0,73.08,37.5,23.08,40.0,1
4178,69.23,66.67,100.0,51.61,50.0,1
4179,56.55,62.41,50.0,100.0,50.0,1
4180,100.0,100.0,54.55,50.0,83.33,1
4181,57.14,50.0,70.83,52.17,50.0,1
4182,40.0,47.37,20.0,45.1,0.0,1
4183,52.83,51.52,66.67,60.0,50.0,1
4184,50.0,45.45,100.0,100.0,75.0,1
4185,25.0,52.27,60.0,47.76,50.0,1
4186,0.0,0.0,55.56,60.0,56.0,1
4187,66.67,46.67,0.0,0.0,16.67,1
4188,25.0,77.78,57.14,33.33,0.0,1
4189,22.22,0.0,0.0,66.67,60.0,1
4190,72.73,0.0,59.26,50.0,0.0,1
4191,100.0,52.94,52.94,66.67,75.0,1
4192,55.0,66.67,54.55,42.11,33.33,1
4193,50.0,0.0,35.29,61.11,70.59,1
4194,60.0,50.0,55.88,67.82,51.22,1
4195,0.0,33.33,45.45,0.0,0.0,1
4196,33.33,100.0,57.14,48.15,100.0,1
4197,58.97,66.67,58.33,66.67,38.89,1
4198,63.64,47.95,58.33,50.0,50.0,1
4199,25.0,58.16,60.0,33.33,85.71,1
4200,60.0,50.0,40.0,100.0,43.75,1
4201,33.33,54.35,48.15,0.0,58.33,1
4202,42.86,20.0,43.33,50.0,0.0,1
4203,100.0,80.0,75.0,100.0,53.85,1
4204,0.0,62.07,0.0,66.67,50.0,1
4205,20.0,37.5,50.0,100.0,100.0,1
4206,100.0,75.0,75.0,100.0,75.0,1
4207,75.0,70.27,47.83,33.33,60.0,1
4208,50.0,45.45,80.0,100.0,51.28,1
4209,50.79,33.33,100.0,54.55,60.0,1
4210,33.33,0.0,50.0,80.0,0.0,1
4211,50.79,60.0,100.0,54.55,60.0,1
4212,42.86,42.86,75.0,0.0,75.0,1
4213,55.67,33.33,72.22,100.0,100.0,1
4214,25.0,0.0,50.0,36.36,60.0,1
4215,48.7,50.0,57.14,33.33,100.0,1
4216,65.38,63.64,33.33,100.0,59.09,1
4217,55.56,75.0,100.0,58.82,66.67,1
4218,50.0,46.15,71.43,66.67,42.86,1
4219,53.01,38.3,33.33,0.0,0.0,1
4220,0.0,35.14,33.33,33.33,16.67,1
4221,100.0,33.33,29.41,63.64,60.0,1
4222,64.71,33.33,43.14,45.45,44.44,1
4223,25.0,40.91,44.44,33.33,0.0,1
4224,51.02,50.0,100.0,33.33,45.28,1
4225,50.0,50.0,0.0,0.0,50.0,1
4226,38.46,100.0,67.57,40.0,50.0,1
4227,0.0,0.0,53.85,75.0,16.67,1
4228,60.0,62.32,45.0,66.67,60.0,1
4229,100.0,66.67,58.33,69.23,42.86,1
4230,50.0,0.0,51.85,33.33,42.86,1
4231,37.5,100.0,53.85,100.0,75.0,1
4232,37.5,50.0,52.63,0.0,16.67,1
4233,50.0,71.43,33.33,0.0,52.17,1
4234,0.0,57.14,33.33,59.17,50.0,1
4235,46.21,50.0,0.0,28.57,52.94,1
4236,50.79,33.33,50.0,0.0,0.0,1
4237,0.0,0.0,69.57,50.0,62.5,1
4238,72.73,47.37,25.0,50.0,0.0,1
4239,0.0,54.0,0.0,0.0,50.0,1
4240,75.0,100.0,66.67,60.29,50.0,1
4241,47.22,54.55,52.21,33.33,43.33,1
4242,46.15,0.0,0.0,0.0,25.0,1
4243,61.54,56.0,50.0,100.0,100.0,1
4244,41.67,100.0,65.71,35.0,50.0,1
4245,33.33,67.86,40.0,47.06,54.67,1
4246,100.0,57.14,52.08,100.0,36.36,1
4247,55.56,57.14,47.37,40.0,0.0,1
4248,51.69,38.89,57.14,53.03,50.0,1
4249,50.0,0.0,0.0,28.57,0.0,1
4250,52.94,57.14,46.81,100.0,57.14,1
4251,0.0,50.0,53.15,66.67,37.5,1
4252,25.0,44.44,42.86,30.0,66.67,1
4253,46.62,56.52,66.67,55.68,57.14,1
4254,50.79,0.0,46.67,25.0,50.0,1
4255,71.15,33.33,100.0,50.0,64.29,1
4256,25.0,0.0,0.0,59.26,50.0,1
4257,66.67,100.0,71.43,60.0,44.0,1
4258,70.0,56.52,54.55,47.62,55.56,1
4259,100.0,100.0,52.38,100.0,75.0,1
4260,65.52,50.0,66.67,40.0,63.64,1
4261,46.71,42.31,54.55,27.78,33.33,1
4262,33.33,43.75,61.54,44.83,50.0,1
4263,80.0,55.17,50.0,38.89,75.0,1
4264,72.73,50.0,63.16,50.0,44.44,1
4265,51.16,46.15,50.0,0.0,69.77,1
4266,54.55,100.0,46.81,50.0,50.0,1
4267,0.0,33.33,65.38,45.54,0.0,1
4268,45.0,42.86,50.0,42.5,50.3,1
4269,54.29,55.56,100.0,0.0,50.0,1
4270,54.29,42.22,56.67,43.41,50.0,1
4271,66.67,44.44,51.61,38.71,55.26,1
4272,47.37,63.64,66.67,60.87,50.0,1
4273,40.98,55.56,33.33,56.73,50.0,1
4274,100.0,55.56,100.0,100.0,33.33,1
4275,50.0,55.56,43.75,40.0,0.0,1
4276,25.0,75.0,50.0,28.57,0.0,1
4277,63.64,92.31,52.83,100.0,55.56,1
4278,0.0,33.33,16.67,50.0,0.0,1
4279,100.0,66.67,33.33,43.83,83.33,1
4280,25.0,60.0,36.36,0.0,50.0,1
4281,58.33,75.0,25.0,0.0,54.29,1
4282,55.56,100.0,66.67,63.89,100.0,1
4283,45.45,0.0,58.33,100.0,55.56,1
4284,28.57,60.0,80.0,55.24,100.0,1
4285,49.12,0.0,57.14,71.05,53.85,1
4286,33.33,12.5,57.14,40.0,54.24,1
4287,66.67,0.0,0.0,50.0,0.0,1
4288,80.0,63.3,41.67,100.0,50.0,1
4289,60.0,60.0,41.67,63.89,56.52,1
4290,0.0,20.0,35.71,0.0,25.0,1
4291,100.0,100.0,50.0,100.0,56.67,1
4292,41.18,51.13,44.12,0.0,60.0,1
4293,66.67,50.0,100.0,46.15,54.55,1
4294,0.0,40.0,100.0,71.43,47.3,1
4295,69.23,66.67,55.56,58.33,75.0,1
4296,0.0,60.0,50.0,54.55,0.0,1
4297,52.94,50.0,56.03,66.67,33.33,1
4298,65.0,61.54,42.86,56.72,53.85,1
4299,42.86,50.0,50.0,33.33,46.15,1
4300,0.0,0.0,0.0,0.0,58.73,1
4301,53.85,0.0,50.0,0.0,50.0,1
4302,66.67,33.33,59.09,57.5,100.0,1
4303,12.5,40.0,59.3,42.86,50.0,1
4304,54.55,53.85,43.59,72.73,66.67,1
4305,66.67,33.33,66.67,63.89,58.06,1
4306,59.15,56.16,33.33,40.0,0.0,1
4307,52.63,46.67,33.33,0.0,40.0,1
4308,48.0,59.34,48.62,54.55,48.05,1
4309,51.74,42.86,60.0,50.0,50.0,1
4310,0.0,0.0,0.0,34.09,50.0,1
4311,47.22,66.67,75.0,33.33,100.0,1
4312,50.0,66.67,60.0,50.0,53.57,1
4313,57.14,60.0,100.0,25.0,100.0,1
4314,64.0,57.14,57.14,28.57,45.45,1
4315,44.44,50.0,0.0,57.89,25.0,1
4316,50.0,71.43,40.43,100.0,28.57,1
4317,0.0,0.0,55.71,51.85,0.0,1
4318,16.67,50.0,50.0,40.0,50.0,1
4319,50.0,66.67,48.65,50.0,54.13,1
4320,69.23,45.45,0.0,53.85,50.0,1
4321,57.14,0.0,0.0,0.0,20.0,1
4322,50.0,54.64,56.41,100.0,100.0,1
4323,58.62,100.0,38.1,25.0,50.0,1
4324,54.55,51.61,22.73,56.25,66.67,1
4325,55.38,50.0,0.0,71.43,50.0,1
4326,0.0,46.72,50.0,62.5,0.0,1
4327,37.93,45.45,80.0,83.33,63.64,1
4328,66.67,62.5,50.0,50.0,57.14,1
4329,58.82,100.0,71.43,63.64,43.75,1
4330,64.71,25.0,61.9,44.44,63.64,1
4331,66.67,51.72,58.33,16.67,71.43,1
4332,42.86,25.0,30.0,37.5,33.33,1
4333,100.0,100.0,64.29,66.67,58.33,1
4334,63.64,0.0,0.0,0.0,0.0,1
4335,50.0,0.0,0.0,0.0,11.11,1
4336,50.0,54.55,25.0,0.0,37.5,1
4337,66.67,100.0,87.5,54.17,100.0,1
4338,41.3,55.56,0.0,49.04,37.5,1
4339,54.97,47.96,50.0,54.55,0.0,1
4340,42.86,56.67,50.0,60.0,0.0,1
4341,33.33,41.3,0.0,0.0,0.0,1
4342,37.5,0.0,25.0,60.87,45.0,1
4343,60.0,36.36,25.0,50.0,22.22,1
4344,100.0,61.54,42.11,28.57,50.0,1
4345,57.69,62.5,100.0,50.0,100.0,1
4346,80.0,61.76,50.0,64.71,52.17,1
4347,50.0,0.0,0.0,38.46,0.0,1
4348,57.89,46.03,0.0,62.5,16.67,1
4349,54.55,62.5,0.0,0.0,0.0,1
4350,0.0,33.33,50.0,68.42,58.33,1
4351,0.0,0.0,41.18,25.0,57.58,1
4352,50.0,50.0,57.14,55.88,100.0,1
4353,66.67,75.0,100.0,100.0,100.0,1
4354,72.73,80.0,46.15,46.55,42.86,1
4355,52.94,53.12,56.25,50.0,50.0,1
4356,50.0,54.35,59.52,100.0,57.14,1
4357,60.0,57.14,50.0,54.55,60.61,1
4358,0.0,33.33,37.5,63.64,50.0,1
4359,61.36,100.0,75.0,100.0,51.06,1
4360,40.0,100.0,80.0,33.33,50.0,1
4361,33.33,35.0,40.0,72.73,47.06,1
4362,51.02,66.67,100.0,27.78,55.07,1
4363,28.57,54.35,50.0,27.78,57.14,1
4364,60.0,100.0,68.42,42.86,100.0,1
4365,64.15,57.69,61.54,60.53,50.0,1
4366,60.0,58.33,62.5,50.0,36.36,1
4367,66.67,61.54,66.67,77.78,100.0,1
4368,50.0,38.46,0.0,40.0,0.0,1
4369,0.0,33.33,50.0,62.5,44.44,1
4370,50.0,66.67,50.0,42.86,50.0,1
4371,50.0,62.5,62.3,44.26,43.18,1
4372,50.0,76.67,0.0,50.0,20.0,1
4373,100.0,33.33,75.0,42.86,50.0,1
4374,57.14,50.0,50.0,50.0,100.0,1
4375,52.28,50.0,42.59,16.67,66.67,1
4376,50.0,0.0,50.0,42.86,53.92,1
4377,40.0,50.0,25.0,55.56,100.0,1
4378,0.0,40.0,57.14,66.67,53.33,1
4379,0.0,50.0,50.0,50.0,0.0,1
4380,60.0,50.0,66.67,37.84,20.0,1
4381,50.0,43.75,62.5,40.0,0.0,1
4382,25.0,50.0,57.14,50.0,100.0,1
4383,37.5,33.33,58.33,33.33,50.0,1
4384,28.57,0.0,0.0,57.14,50.0,1
4385,60.0,33.33,40.48,33.33,52.38,1
4386,100.0,55.81,71.43,100.0,83.33,1
4387,42.86,27.27,33.33,0.0,50.0,1
4388,83.33,50.0,37.5,43.4,44.44,1
4389,57.66,0.0,47.62,50.0,0.0,1
4390,25.0,50.0,63.64,50.0,42.86,1
4391,41.38,28.57,0.0,25.0,0.0,1
4392,50.52,55.56,0.0,46.94,42.86,1
4393,60.0,60.0,64.29,42.86,0.0,1
4394,50.79,80.0,70.0,54.55,50.0,1
4395,50.0,33.33,50.0,65.79,62.5,1
4396,54.76,46.67,60.0,60.0,52.83,1
4397,20.0,46.15,60.0,52.68,100.0,1
4398,33.33,44.74,61.11,50.0,40.0,1
4399,100.0,40.0,33.33,50.0,100.0,1
4400,0.0,48.35,42.86,51.61,0.0,1
4401,55.0,50.0,100.0,66.67,100.0,1
4402,42.86,50.0,50.0,0.0,75.0,1
4403,48.91,41.67,56.52,50.0,66.67,1
4404,54.55,0.0,40.0,27.27,0.0,1
4405,35.9,25.0,0.0,33.33,50.0,1
4406,100.0,42.11,47.62,66.67,50.0,1
4407,56.25,66.67,45.45,66.67,62.86,1
4408,46.88,45.16,50.0,45.16,33.33,1
4409,50.8,14.29,0.0,50.0,31.25,1
4410,51.43,61.54,100.0,72.73,50.0,1
4411,57.89,0.0,0.0,50.57,66.67,1
4412,0.0,57.14,57.14,0.0,68.18,1
4413,63.89,50.68,100.0,51.85,100.0,1
4414,61.76,60.0,66.67,47.06,66.67,1
4415,66.67,100.0,62.5,75.0,50.0,1
4416,100.0,66.67,100.0,60.0,58.62,1
4417,60.0,66.67,53.85,45.16,25.0,1
4418,50.0,59.14,48.57,46.81,64.0,1
4419,100.0,37.5,50.94,57.38,66.67,1
4420,42.86,0.0,43.18,60.0,51.52,1
4421,45.45,50.0,43.75,63.64,44.44,1
4422,0.0,33.33,12.5,0.0,15.79,1
4423,100.0,100.0,25.0,33.33,66.67,1
4424,50.0,0.0,40.68,59.46,0.0,1
4425,50.0,46.67,33.33,36.36,20.0,1
4426,61.9,66.67,65.22,50.0,37.5,1
4427,66.67,60.0,40.0,50.0,60.73,1
4428,47.37,59.04,40.0,45.0,0.0,1
4429,43.75,50.0,66.67,0.0,0.0,1
4430,46.15,25.0,100.0,100.0,55.0,1
4431,0.0,41.54,80.0,46.67,50.0,1
4432,100.0,100.0,100.0,45.0,54.32,1
4433,33.33,25.0,48.57,40.0,57.14,1
4434,100.0,66.67,50.0,100.0,66.67,1
4435,61.36,33.33,0.0,58.33,50.0,1
4436,50.0,0.0,33.33,0.0,20.0,1
4437,83.33,62.5,75.0,53.06,66.67,1
4438,50.0,33.33,57.14,45.83,68.75,1
4439,0.0,32.0,62.22,0.0,33.33,1
4440,40.0,46.15,75.0,50.0,40.0,1
4441,61.9,80.0,33.33,53.69,50.0,1
4442,50.0,52.83,0.0,0.0,27.27,1
4443,58.33,53.33,62.07,70.0,57.14,1
4444,53.25,61.54,53.57,58.33,0.0,1
4445,100.0,68.85,50.0,50.52,57.5,1
4446,50.0,43.33,40.0,53.12,50.0,1
4447,0.0,45.0,57.89,60.0,0.0,1
4448,50.0,33.33,25.0,37.5,0.0,1
4449,50.0,50.0,25.0,37.5,0.0,1
4450,40.0,35.0,56.25,27.78,45.31,1
4451,63.64,42.11,54.84,40.0,50.0,1
4452,61.9,50.0,0.0,60.71,40.0,1
4453,61.9,33.33,63.64,48.11,53.8,1
4454,33.33,49.5,60.0,55.56,55.25,1
4455,41.54,0.0,20.0,85.71,40.0,1
4456,50.0,57.14,100.0,50.0,75.0,1
4457,0.0,0.0,0.0,0.0,0.0,1
4458,100.0,45.0,100.0,100.0,50.0,1
4459,40.0,60.0,50.0,0.0,66.67,1
4460,61.54,31.25,54.93,50.0,37.5,1
4461,0.0,0.0,80.0,47.06,0.0,1
4462,50.79,57.14,33.33,41.67,50.0,1
4463,50.0,33.33,75.0,57.14,100.0,1
4464,20.0,60.71,66.67,66.67,66.67,1
4465,56.1,0.0,0.0,0.0,50.0,1
4466,0.0,60.0,0.0,0.0,62.5,1
4467,75.0,50.0,33.33,85.71,66.67,1
4468,60.0,35.29,54.41,53.77,58.33,1
4469,46.35,100.0,75.0,28.57,54.29,1
4470,50.0,100.0,33.33,58.33,63.04,1
4471,60.0,0.0,25.0,60.0,0.0,1
4472,61.54,57.14,33.33,46.43,33.33,1
4473,66.67,33.33,0.0,28.57,52.14,1
4474,59.26,42.86,66.67,100.0,36.36,1
4475,38.89,0.0,40.0,66.67,40.0,1
4476,57.58,58.33,47.37,0.0,62.5,1
4477,61.9,100.0,100.0,100.0,100.0,1
4478,46.51,40.0,50.0,100.0,75.0,1
4479,50.0,100.0,80.0,71.43,60.0,1
4480,60.32,50.0,55.56,41.67,48.57,1
4481,50.82,30.77,66.67,0.0,37.5,1
4482,60.0,100.0,40.0,50.0,54.55,1
4483,50.0,52.88,60.0,42.86,100.0,1
4484,40.0,70.45,0.0,37.5,50.45,1
4485,67.35,57.14,0.0,44.0,57.14,1
4486,0.0,0.0,44.12,50.0,50.0,1
4487,0.0,66.67,36.36,40.0,0.0,1
4488,100.0,50.0,53.85,60.0,100.0,1
4489,71.15,56.58,100.0,54.26,100.0,1
4490,0.0,51.65,50.0,71.43,62.5,1
4491,0.0,40.0,33.33,20.0,22.22,1
4492,0.0,50.0,50.0,0.0,0.0,1
4493,54.55,42.86,65.0,57.14,50.0,1
4494,66.67,59.68,0.0,0.0,0.0,1
4495,42.86,57.14,55.0,50.0,50.0,1
4496,33.33,0.0,50.0,50.0,0.0,1
4497,33.33,57.14,38.1,56.78,25.0,1
4498,0.0,14.29,0.0,56.82,54.32,1
4499,54.17,62.5,36.36,0.0,58.33,1
4500,53.33,57.53,0.0,53.49,38.71,1
4501,49.66,58.82,62.22,100.0,40.0,1
4502,50.0,57.14,57.14,60.0,80.0,1
4503,50.0,51.85,50.0,100.0,62.5,1
4504,25.0,60.0,40.0,64.29,57.14,1
4505,0.0,0.0,44.44,50.0,44.14,1
4506,66.67,42.86,100.0,68.75,46.15,1
4507,36.84,51.85,0.0,0.0,33.33,1
4508,40.0,35.29,59.09,55.88,61.11,1
4509,33.33,22.22,23.53,48.1,0.0,1
